,,,,,,,,,
MoleculeName,Shift,Moiety,Multiplicity,RelativeIntegral,Other peaks,Urine,Plasma,Feces,Tissue
L-fucose,3.88,,doublet of doublets,,"1.21(d), 1.25(d), 3.45(dd), 3.64(dd), 3.79(m), 3.88(dd), 4.20(q), 4.56(d), 5.21(d)",,,,
L-fucose,4.2,,q,,"1.21(d), 1.25(d), 3.45(dd), 3.64(dd), 3.79(m), 3.88(dd), 4.20(q), 4.56(d), 5.21(d)",,,,
L-fucose,4.56,,d,,"1.21(d), 1.25(d), 3.45(dd), 3.64(dd), 3.79(m), 3.88(dd), 4.20(q), 4.56(d), 5.21(d)",,,,
L-fucose,5.21,,d,,"1.21(d), 1.25(d), 3.45(dd), 3.64(dd), 3.79(m), 3.88(dd), 4.20(q), 4.56(d), 5.21(d)",,,,
"Lipids fraction in various lipoproteins (HDL, LDL, VLDL)",2.22,CH2C=O,bs,,,,,,
"Lipids fraction in various lipoproteins (HDL, LDL, VLDL)",2.75,C=CCH2C=C,bs,,,,,,
"Lipids fraction in various lipoproteins (HDL, LDL, VLDL)",5.32,CH=CH,bs,,,,,,
Lipids in LDL,0.84,CH3(CH2)n,triplet,,,,,,
Lipids in LDL,1.25,(CH2)n,multiplet,,,,,,
Lipids in VLDL,0.87,CH3CH2CH2C=,triplet,,,,,,
Lipids in VLDL,1.29,CH2CH2CH2CO,multiplet,,,,,,
Lipids in VLDL,1.57,CH2CH2CO,multiplet,,,,,,
Lysine,1.48,gammaCH2,multiplet,0.18,"1.48(m), 1.73(m), 1.91(m), 3.03(t), 3.78(t)",1,1,1,
Lysine,1.49,εCH3,multiplet,,,,,,
Lysine,1.73,deltaCH2,multiplet,0.52,"1.48(m), 1.73(m), 1.91(m), 3.03(t), 3.78(t)",1,1,1,
Lysine,1.74,δCH2,multiplet,,,,,,
Lysine,1.91,betaCH2,multiplet,0.39,"1.47(m), 1.72(m), 1.92(m), 3.03(t), 3.76(t)",1,1,1,
Lysine,1.91,γCH2,multiplet,,,,,,
Lysine,3.03,epsilonCH2,triplet,1,"1.47(m), 1.72(m), 1.92(m), 3.03(t), 3.76(t)",1,1,1,
Lysine,3.03,βCH2,t,,,,,,
Lysine,3.76,alphaCH,triplet,0.64,"1.47(m), 1.72(m), 1.92(m), 3.03(t), 3.76(t)",1,1,1,
Lysine,3.77,αCH,triplet,,,,,,
Malate (TCA),2.38,CH2(I),doublet of doublets,1,"2.38(dd), 2.67(dd), 4.31(d broad)",,,,
Malate (TCA),2.67,CH2(ii),doublet of doublets,1,"2.38(dd), 2.67(dd), 4.31(d broad)",,,,
Malate (TCA),4.3,CH,doublet of doublets,0.98,"2.38(dd), 2.67(dd), 4.31(d broad)",,,,
Maleic anhydride,6.11,2xCH,singlet,1,,,,,
Malic acid,2.39,β'CH,doublet of doublets,,,,,,
Malic acid,2.68,βCH,doublet of doublets,,,,,,
Malic acid,4.30,αCH,dd,,,,,,
Malonate,3.11,CH2,singlet,1,3.11(s),,,,
Malonic acid,4.89,CH2,s,,,,,,
Maltose,,UNASSIGNED,,,,,,,
Mandelate,7.38,,multiplet,,"7.38(m), 7.43(d)",,,,
Mandelate,7.43,H,doublet,1,"7.38(m), 7.43(d)",,,,
Mandelic acid,7.45-7.40,H-ring,complex,,,,,,
Mandelic acid,CH,CH,singlet,,,,,,
Mannitol,3.66,,doublet of doublets,,"3.66(dd), 3.75(m), 3.79(d), 3.86(dd)",,,,
Mannitol,3.68,αCH'OH,doublet of doublets,,,,,,
Mannitol,3.75,,multiplet,,"3.66(dd), 3.75(m), 3.79(d), 3.86(dd)",,,,
Mannitol,3.76,βCH,triplet of doublets,,,,,,
Mannitol,3.79,,doublet,,"3.66(dd), 3.75(m), 3.79(d), 3.86(dd)",,,,
Mannitol,3.80,γCH,doublet,,,,,,
Mannitol,3.86,,doublet of doublets,,"3.66(dd), 3.75(m), 3.79(d), 3.86(dd)",,,,
Mannitol,3.87,αCHOH,doublet of doublets,,,,,,
Mannose,,UNASSIGNED,,,,,,,
Melatonin,1.9,CH3,singlet,1,"1.90(s), 2.94(t), 3.48(q), 3.90(s), 6.92(dd), 7.22(s), 7.25(s), 7.44(d)",,,,
Melatonin,2.94,CH2CH2NH,triplet,0.29,"1.90(s), 2.94(t), 3.48(q), 3.90(s), 6.92(dd), 7.22(s), 7.25(s), 7.44(d)",,,,
Melatonin,3.48,CH2NH,quartet,0.17,"1.90(s), 2.94(t), 3.48(q), 3.90(s), 6.92(dd), 7.22(s), 7.25(s), 7.44(d)",,,,
Melatonin,3.9,CH3O-RING,singlet,0.73,"1.90(s), 2.94(t), 3.48(q), 3.90(s), 6.92(dd), 7.22(s), 7.25(s), 7.44(d)",,,,
Melatonin,6.92,H6,doublet of doublets,0.12,"1.90(s), 2.94(t), 3.48(q), 3.90(s), 6.92(dd), 7.22(s), 7.25(s), 7.44(d)",,,,
Melatonin,7.22,H2,singlet,0.21,"1.90(s), 2.94(t), 3.48(q), 3.90(s), 6.92(dd), 7.22(s), 7.25(s), 7.44(d)",,,,
Melatonin,7.25,H4,singlet,0.26,"1.90(s), 2.94(t), 3.48(q), 3.90(s), 6.92(dd), 7.22(s), 7.25(s), 7.44(d)",,,,
Melatonin,7.44,H7,doublet,0.17,"1.90(s), 2.94(t), 3.48(q), 3.90(s), 6.92(dd), 7.22(s), 7.25(s), 7.44(d)",,,,
Mesaconate,1.94,CH3,singlet,1,,,,,
Mesaconate,6.47,CH,singlet,0.21,,,,,
Methanol,3.34,CH3,singlet,,3.34(s),,,,
Methionine,2.14,SCH3,singlet,1,"2.14(s), 2.16(m), 2.65(t), 3.86(t)",0,0,1,
Methionine,2.14,βCH',multiplet,,"2.14(m), 2.14(s), 2.20(m), 2.65(t), 3.87(dd)",,,,
Methionine,2.14,CH3-S,singlet,,"2.14(m), 2.14(s), 2.20(m), 2.65(t), 3.87(dd)",,,,
Methionine,2.16,betaCH2,multiplet,0.07,"2.14(s), 2.16(m), 2.65(t), 3.86(t)",0,0,1,
Methionine,2.20,βCH,multiplet,,"2.14(m), 2.14(s), 2.20(m), 2.65(t), 3.87(dd)",,,,
Methionine,2.65,SCH2,triplet,0.23,"2.14(s), 2.16(m), 2.65(t), 3.86(t)",0,0,1,
Methionine,2.65,γCH2,triplet,,"2.14(m), 2.14(s), 2.20(m), 2.65(t), 3.87(dd)",,,,
Methionine,3.86,alphaCH,triplet,0.08,"2.14(s), 2.16(m), 2.65(t), 3.86(t)",0,0,1,
Methionine,3.87,αCH,doublet of doublets,,"2.14(m), 2.14(s), 2.20(m), 2.65(t), 3.87(dd)",,,,
Methylamine,2.61,CH3,singlet,,2.61(s),,,,
Methylamine,2.61,CH3,singlet,1,2.61(s),1,0,0,
Methylguanidine,2.83,CH3,singlet,,2.83(s),,,,
Methylguanidine (MG),2.83,CH3,singlet,1,2.83(s),,,,
methylhippurate,3.75,,singlet,,"3.75(s), 4.12(s), 7.48(m), 7.54(tt), 7.85(dd)",,,,
methylhippurate,4.12,,singlet,,"3.75(s), 4.12(s), 7.48(m), 7.54(tt), 7.85(dd)",,,,
methylhippurate,7.48,,multiplet,,"3.75(s), 4.12(s), 7.48(m), 7.54(tt), 7.85(dd)",,,,
methylhippurate,7.54,,triplet of triplets,,"3.75(s), 4.12(s), 7.48(m), 7.54(tt), 7.85(dd)",,,,
methylhippurate,7.85,,doublet of doublets,,"3.75(s), 4.12(s), 7.48(m), 7.54(tt), 7.85(dd)",,,,
Methylmalonate,1.22,CH3,doublet,1,"1.22(d), 3.17(q)",,,,
Methylmalonate,3.17,CH,qt,0.15,"1.22(d), 3.17(q)",,,,
Methylmalonic acid,1.35,βCH3,singlet,,"1.35(s), 3.45(q)",,,,
Methylmalonic acid,3.45,αCH,q,,"1.35(s), 3.45(q)",,,,
methylsuccinate,1.09,,doublet,,"1.09(d), 2.13(dd), 2.53(dd), 2.63(m)",,,,
methylsuccinate,2.13,,doublet of doublets,,"1.09(d), 2.13(dd), 2.53(dd), 2.63(m)",,,,
methylsuccinate,2.53,,doublet of doublets,,"1.09(d), 2.13(dd), 2.53(dd), 2.63(m)",,,,
methylsuccinate,2.63,,multiplet,,"1.09(d), 2.13(dd), 2.53(dd), 2.63(m)",,,,
Methylsuccinic acid,1.09,βCH3,doublet,,"1.09(d), 2.53(dd), 2.63(dd), 2.86(m)",,,,
Methylsuccinic acid,2.53,βCH',doublet of doublets,,"1.09(d), 2.53(dd), 2.63(dd), 2.86(m)",,,,
Methylsuccinic acid,2.63,βCH,doublet of doublets,,"1.09(d), 2.53(dd), 2.63(dd), 2.86(m)",,,,
Methylsuccinic acid,2.86,αCH,multiplet,,"1.09(d), 2.53(dd), 2.63(dd), 2.86(m)",,,,
m-Hydroxymandelate,6.87,H6,doublet,0.48,"6.87(d), 6.93(s), 7.0(d), 7.30(t)",,,,
m-Hydroxymandelate,6.93,H2,singlet,1,"6.87(d), 6.93(s), 7.0(d), 7.30(t)",,,,
m-Hydroxymandelate,7,H4,doublet,0.62,"6.87(d), 6.93(s), 7.0(d), 7.30(t)",,,,
m-Hydroxymandelate,7.3,H5,triplet,0.75,"6.87(d), 6.93(s), 7.0(d), 7.30(t)",,,,
m-Hydroxyphenylacetate (3-HPA),3.48,CH2,singlet,1,"3.48(s), 6.79(d), 6.81(s), 6.86(d), 7.26(t) = 3.48(s), 6.79(m), 6.81(m), 6.86(dd), 7.26(t)",,,,
m-Hydroxyphenylacetate (3-HPA),6.79,H4 or H6,doublet,0.19,"3.48(s), 6.79(d), 6.81(s), 6.86(d), 7.26(t) = 3.48(s), 6.79(m), 6.81(m), 6.86(dd), 7.26(t)",,,,
m-Hydroxyphenylacetate (3-HPA),6.81,H2,singlet,0.42,"3.48(s), 6.79(d), 6.81(s), 6.86(d), 7.26(t) = 3.48(s), 6.79(m), 6.81(m), 6.86(dd), 7.26(t)",,,,
m-Hydroxyphenylacetate (3-HPA),6.86,H4 or H6,doublet,0.21,"3.48(s), 6.79(d), 6.81(s), 6.86(d), 7.26(t) = 3.48(s), 6.79(m), 6.81(m), 6.86(dd), 7.26(t)",,,,
m-Hydroxyphenylacetate (3-HPA),7.26,H5,triplet,0.27,"3.48(s), 6.79(d), 6.81(s), 6.86(d), 7.26(t) = 3.48(s), 6.79(m), 6.81(m), 6.86(dd), 7.26(t)",,,,
m-hydroxyphenylpropionate (3-HPPA),2.48,,triplet,,"2.48(t), 2.84(t), 6.76(d), 6.80(s), 6.92(dd), 7.27 (t)",,,,
m-hydroxyphenylpropionate (3-HPPA),2.84,,triplet,aka 3-hydroxydihydrocinnamate + m-HPPA,"2,48(t), 2.84(t), 6.76(d), 6.80(s), 6.92(dd), 7.27 (t)",,,,
m-hydroxyphenylpropionate (3-HPPA),6.76,,d,aka 3-hydroxydihydrocinnamate + m-HPPA,"2.48(t), 2.84(t), 6.76(d), 6.80(s), 6.92(dd), 7.27 (t)",,,,
m-hydroxyphenylpropionate (3-HPPA),6.8,,s,aka 3-hydroxydihydrocinnamate + m-HPPA,"2,48(t), 2.84(t), 6.76(d), 6.80(s), 6.92(dd), 7.27 (t)",,,,
m-hydroxyphenylpropionate (3-HPPA),6.92,,dd,aka 3-hydroxydihydrocinnamate + m-HPPA,"2,48(t), 2.84(t), 6.76(d), 6.80(s), 6.92(dd), 7.27 (t)",,,,
m-hydroxyphenylpropionate (3-HPPA),7.27,,triplet,aka 3-hydroxydihydrocinnamate + m-HPPA,"2,48(t), 2.84(t), 6.76(d), 6.80(s), 6.92(dd), 7.27 (t)",,,,
m-hydroxyphenylpropionylsulfate (m-HPPS),2.51,,triplet,,"2.51(t), 2.91(t), 7.16(dd), 7.21(m), 7.38(t)",,,,
m-hydroxyphenylpropionylsulfate (m-HPPS),2.91,,triplet,,"2.51(t), 2.91(t), 7.16(dd), 7.21(m), 7.38(t)",,,,
m-hydroxyphenylpropionylsulfate (m-HPPS),7.16,,doublet of doublets,,"2.51(t), 2.91(t), 7.16(dd), 7.21(m), 7.38(t)",,,,
m-hydroxyphenylpropionylsulfate (m-HPPS),7.21,,multiplet,,"2.51(t), 2.91(t), 7.16(dd), 7.21(m), 7.38(t)",,,,
m-hydroxyphenylpropionylsulfate (m-HPPS),7.38,,triplet,,"2.51(t), 2.91(t), 7.16(dd), 7.21(m), 7.38(t)",,,,
Mucate,3.96,betaCH,singlet,1,"3.96(s), 4.27(s)",,,,
Mucate,4.27,alphaCH,singlet,0.78,"3.96(s), 4.27(s)",,,,
Myo-inositol,3.28,H4,t,,,,,,
Myo-Inositol,3.29,5CH,triplet,,"3.29(t), 3.53(dd), 3.63(t), 4.06(t)",,,,
Myo-Inositol,3.53,1CH and 3CH,doublet of doublets,,"3.29(t), 3.53(dd), 3.63(t), 4.06(t)",,,,
Myo-inositol,3.54,H2,dd,,,,,,
Myo-Inositol,3.63,4CH and 6CH,triplet,,"3.29(t), 3.53(dd), 3.63(t), 4.06(t)",,,,
Myo-inositol,3.63,H3,triplet,,,,,,
Myo-Inositol,4.06,2CH,triplet,,"3.29(t), 3.53(dd), 3.63(t), 4.06(t)",,,,
Myo-inositol,4.07,H1,t,,,,,,
"N,N,N-Trimethyllysine",3.12,3xCH3,singlet,1,,,,,
"N,N,N-Trimethyllysine",3.35,epsilonCH2,multiplet,0.05,,,,,
"N,N,N-Trimethyllysine",3.76,alphaCH,triplet,0.05,,,,,
"N,N'-Dimethyl-L-arginine",1.69,gammaCH2,dm,0.02,"1.69(dm), 1.90(m), 2.83(s), 3.25(t), 3.76(t)",,,,
"N,N'-Dimethyl-L-arginine",1.9,betaCH2,multiplet,0.07,"1.69(dm), 1.90(m), 2.83(s), 3.25(t), 3.76(t)",,,,
"N,N'-Dimethyl-L-arginine",2.83,CH3,singlet,1,"1.69(dm), 1.90(m), 2.83(s), 3.25(t), 3.76(t)",,,,
"N,N'-Dimethyl-L-arginine",3.25,deltaCH2,triplet,0.12,"1.69(dm), 1.90(m), 2.83(s), 3.25(t), 3.76(t)",,,,
"N,N'-Dimethyl-L-arginine",3.76,CHNH2,triplet,0.06,"1.69(dm), 1.90(m), 2.83(s), 3.25(t), 3.76(t)",,,,
N-Acetyl-5-hydroxytryptamine (N-Acetylserotonin),1.91,CH3,singlet,1,"1.91(s), 2.91(t), 3.47(q), 6.84(dd), 7.09(d=s), 7.21(d=s), 7.39(d)",,,,
N-Acetyl-5-hydroxytryptamine (N-Acetylserotonin),2.91,CH2CH2NH,triplet,0.3,"1.91(s), 2.91(t), 3.47(q), 6.84(dd), 7.09(d=s), 7.21(d=s), 7.39(d)",,,,
N-Acetyl-5-hydroxytryptamine (N-Acetylserotonin),3.47,CH2NH,quartet,0.19,"1.91(s), 2.91(t), 3.47(q), 6.84(dd), 7.09(d=s), 7.21(d=s), 7.39(d)",,,,
N-Acetyl-5-hydroxytryptamine (N-Acetylserotonin),6.84,H6,doublet of doublets,0.31,"1.91(s), 2.91(t), 3.47(q), 6.84(dd), 7.09(d=s), 7.21(d=s), 7.39(d)",,,,
N-Acetyl-5-hydroxytryptamine (N-Acetylserotonin),7.09,H2,doublet=singlet,0.54,"1.91(s), 2.91(t), 3.47(q), 6.84(dd), 7.09(d=s), 7.21(d=s), 7.39(d)",,,,
N-Acetyl-5-hydroxytryptamine (N-Acetylserotonin),7.21,H4,doublet=singlet,0.65,"1.91(s), 2.91(t), 3.47(q), 6.84(dd), 7.09(d=s), 7.21(d=s), 7.39(d)",,,,
N-Acetyl-5-hydroxytryptamine (N-Acetylserotonin),7.39,H7,doublet,0.46,"1.91(s), 2.91(t), 3.47(q), 6.84(dd), 7.09(d=s), 7.21(d=s), 7.39(d)",,,,
N-Acetylalanine,2.02,CH3CO,singlet,1,"2.02(s), 4.13(m)",,,,
N-Acetylalanine,4.13,CH,multiplet,0.08,"2.02(s), 4.13(m)",,,,
N-acetyl-aspartic acid,2.02,CH3,singlet,,,,,,
N-acetyl-aspartic acid,2.75,βCH',doublet of doublets,,,,,,
N-acetyl-aspartic acid,2.83,βCH,doublet of doublets,,,,,,
N-acetyl-aspartic acid,4.53,αCH,dd,,,,,,
N-acetylaspartyglutamate (NAAG) at pH2.5,2.01,,multiplet,,"2.01(m), 2.04(s), 2.23(m), 2.47(t), 2.81(dd), 2.91(dd), 4.44(m), 4.72(m) from Engelke 2004",,,,
N-acetylaspartyglutamate (NAAG) at pH2.5,2.04,,singlet,,"2.01(m), 2.04(s), 2.23(m), 2.47(t), 2.81(dd), 2.91(dd), 4.44(m), 4.72(m) from Engelke 2004",,,,
N-acetylaspartyglutamate (NAAG) at pH2.5,2.23,,multiplet,,"2.01(m), 2.04(s), 2.23(m), 2.47(t), 2.81(dd), 2.91(dd), 4.44(m), 4.72(m) from Engelke 2004",,,,
N-acetylaspartyglutamate (NAAG) at pH2.5,2.47,,triplet,,"2.01(m), 2.04(s), 2.23(m), 2.47(t), 2.81(dd), 2.91(dd), 4.44(m), 4.72(m) from Engelke 2004",,,,
N-acetylaspartyglutamate (NAAG) at pH2.5,2.81,,doublet of doublets,,"2.01(m), 2.04(s), 2.23(m), 2.47(t), 2.81(dd), 2.91(dd), 4.44(m), 4.72(m) from Engelke 2004",,,,
N-acetylaspartyglutamate (NAAG) at pH2.5,2.91,,doublet of doublets,,"2.01(m), 2.04(s), 2.23(m), 2.47(t), 2.81(dd), 2.91(dd), 4.44(m), 4.72(m) from Engelke 2004",,,,
N-acetylaspartyglutamate (NAAG) at pH2.5,4.44,,multiplet,,"2.01(m), 2.04(s), 2.23(m), 2.47(t), 2.81(dd), 2.91(dd), 4.44(m), 4.72(m) from Engelke 2004",,,,
N-acetylaspartyglutamate (NAAG) at pH2.5,4.72,,multiplet,,"2.01(m), 2.04(s), 2.23(m), 2.47(t), 2.81(dd), 2.91(dd), 4.44(m), 4.72(m) from Engelke 2004",,,,
N-acetylaspartyglutamate (NAAG) at pH7,1.90,multiplet,,,"1.90(m), 2.04(s), 2.19(m), 2.54(dd), 2.72(dd), 4.13(m), 4.61(m) from Krawczyk 2003 and Govindaraju 200",,,,
N-acetylaspartyglutamate (NAAG) at pH7,2.04,,singlet,,"1.90(m), 2.06(s), 2.21(t), 2.54(dd), 2.74(dd), 4.14(m), 4.63(m) from Krawczyk 2003 and Govindaraju 201",,,,
N-acetylaspartyglutamate (NAAG) at pH7,2.20,multiplet,,,"1.90(m), 2.06(s), 2.21(t), 2.54(dd), 2.74(dd), 4.14(m), 4.63(m) from Krawczyk 2003 and Govindaraju 202",,,,
N-acetylaspartyglutamate (NAAG) at pH7,2.52,doublet of doublets,,,"1.90(m), 2.06(s), 2.21(t), 2.54(dd), 2.74(dd), 4.14(m), 4.63(m) from Krawczyk 2003 and Govindaraju 203",,,,
N-acetylaspartyglutamate (NAAG) at pH7,2.72,doublet of doublets,,,"1.90(m), 2.06(s), 2.21(t), 2.54(dd), 2.74(dd), 4.14(m), 4.63(m) from Krawczyk 2003 and Govindaraju 204",,,,
N-acetylaspartyglutamate (NAAG) at pH7,4.13,multiplet,,,"1.90(m), 2.06(s), 2.21(t), 2.54(dd), 2.74(dd), 4.14(m), 4.63(m) from Krawczyk 2003 and Govindaraju 205",,,,
N-acetylaspartyglutamate (NAAG) at pH7,4.61,multiplet,,,"1.90(m), 2.06(s), 2.21(t), 2.54(dd), 2.74(dd), 4.14(m), 4.63(m) from Krawczyk 2003 and Govindaraju 206",,,,
N-Acetylcysteine,2.08,CH3,singlet,1,"2.08(s), 2.94(m), 4.39(m)",,,,
N-Acetylcysteine,2.94,CH2,multiplet,0.79,"2.08(s), 2.94(m), 4.39(m)",,,,
N-Acetylcysteine,4.39,CH,multiplet,0.03,,,,,
N-Acetyl-D-glucosamine,,UNASSIGNED,,,,,,,
N-Acetyl-D-glucosamine,,UNASSIGNED,,,,,,,
N-Acetylglutamate,1.89,betaCH2(ii),multiplet,0.04,"1.89 (m), 2.04 (s), 2.06 (m), 2.23 (t), 4.12 (m),7.96(d=s)",,,,
N-Acetylglutamate,2.04,CH3,singlet,1,"1.89 (m), 2.04 (s), 2.06 (m), 2.23 (t), 4.12 (m),7.96(d=s)",,,,
N-Acetylglutamate,2.06,betaCH2(I),multiplet,4,"1.89 (m), 2.04 (s), 2.06 (m), 2.23 (t), 4.12 (m),7.96(d=s)",,,,
N-Acetylglutamate,2.23,gammaCH2,triplet,0.21,"1.89 (m), 2.04 (s), 2.06 (m), 2.23 (t), 4.12 (m),7.96(d=s)",,,,
N-Acetylglutamate,4.12,alphaCH,multiplet,0.05,"1.89 (m), 2.04 (s), 2.06 (m), 2.23 (t), 4.12 (m),7.96(d=s)",,,,
N-Acetylglutamate,7.96,NH,doublet=singlet,,"1.89 (m), 2.04 (s), 2.06 (m), 2.23 (t), 4.12 (m),7.96(d=s)",,,,
N-acetyl-glutamic acid,1.96,βCH,multiplet,,"1.96(m), 2.03(s), 2.17(m), 2.46(t), 4.30(dd)",,,,
N-acetyl-glutamic acid,2.03,CH3,singlet,,"1.96(m), 2.03(s), 2.17(m), 2.46(t), 4.30(dd)",,,,
N-acetyl-glutamic acid,2.17,βCH',multiplet,,"1.96(m), 2.03(s), 2.17(m), 2.46(t), 4.30(dd)",,,,
N-acetyl-glutamic acid,2.46,γCH2,triplet,,"1.96(m), 2.03(s), 2.17(m), 2.46(t), 4.30(dd)",,,,
N-acetyl-glutamic acid,4.30,αCH,dd,,"1.96(m), 2.03(s), 2.17(m), 2.46(t), 4.30(dd)",,,,
N-acetylglutamine,1.92,,multiplet,,"1.92(m), 2.02(s), 2.32(dt), 4.15(m), 6.85(bs), 7.56(bs), 7.98(d=s)",,,,
N-acetylglutamine,2.02,,singlet,,"1.92(m), 2.02(s), 2.32(dt), 4.15(m), 6.85(bs), 7.56(bs), 7.98(d=s)",,,,
N-acetylglutamine,2.12,,multiplet,,"1.92(m), 2.02(s), 2.32(dt), 4.15(m), 6.85(bs), 7.56(bs), 7.98(d=s)",,,,
N-acetylglutamine,2.32,,doublet of triplets,,"1.92(m), 2.02(s), 2.32(dt), 4.15(m), 6.85(bs), 7.56(bs), 7.98(d=s)",,,,
N-acetylglutamine,4.15,multiplet,,,"1.92(m), 2.02(s), 2.32(dt), 4.15(m), 6.85(bs), 7.56(bs), 7.98(d=s)",,,,
N-acetylglutamine,6.85,broad singlet,,,"1.92(m), 2.02(s), 2.32(dt), 4.15(m), 6.85(bs), 7.56(bs), 7.98(d=s)",,,,
N-acetylglutamine,7.56,,broad singlet,,"1.92(m), 2.02(s), 2.32(dt), 4.15(m), 6.85(bs), 7.56(bs), 7.98(d=s)",,,,
N-acetylglutamine,7.98,,doublet=singlet,,"1.92(m), 2.02(s), 2.32(dt), 4.15(m), 6.85(bs), 7.56(bs), 7.98(d=s)",,,,
N-Acetylglycoprotein (NAG) fraction,2.05,NHCOCH3,multiplet,,"2.05(m), 2.08(m)",1,0,1,
N-Acetylglycoprotein (NAG) fraction,2.08,,multiplet,,"2.05(m), 2.08(m)",,,,
N-Acetylhistamine,2.84,CH2 (ring),triplet,0.21,"2.84(t), 3.45(m), 7.03(s), 7.95(s)",,,,
N-Acetylhistamine,3.45,CH2NH2,multiplet,0.09,"2.84(t), 3.45(m), 7.03(s), 7.95(s)",,,,
N-Acetylhistamine,7.03,C5,singlet,0.17,"2.84(t), 3.45(m), 7.03(s), 7.95(s)",,,,
N-Acetylhistamine,7.95,C3,singlet,0.19,"2.84(t), 3.45(m), 7.03(s), 7.95(s)",,,,
N-Acetyl-L-aspartate (NAA),2.03,CH3,singlet,1,"2.03(s), 2.50(dd), 2.68(dd), 4.39(m)",,,,
N-Acetyl-L-aspartate (NAA),2.5,CH2(ii),doublet of doublets,0.11,"2.03(s), 2.50(dd), 2.68(dd), 4.39(m)",,,,
N-Acetyl-L-aspartate (NAA),2.68,CH2(I),doublet of doublets,0.1,"2.03(s), 2.50(dd), 2.68(dd), 4.39(m)",,,,
N-Acetyl-L-aspartate (NAA),4.39,CH,multiplet,0.04,"2.03(s), 2.50(dd), 2.68(dd), 4.39(m)",,,,
N-acetylneuraminic acid (NANA),1.82,,triplet,,"1.82(t), 2.05(s), 2.21(dd), 3.52(d), 3.61(dd), 3.75(m), 3.84(dd), 3.90(q), 3.98(d), 4.03(m)",,,,
N-acetylneuraminic acid (NANA),2.05,,singlet,,"1.82(t), 2.05(s), 2.21(dd), 3.52(d), 3.61(dd), 3.75(m), 3.84(dd), 3.90(q), 3.98(d), 4.03(m)",,,,
N-acetylneuraminic acid (NANA),2.21,,doublet of doublets,,"1.82(t), 2.05(s), 2.21(dd), 3.52(d), 3.61(dd), 3.75(m), 3.84(dd), 3.90(q), 3.98(d), 4.03(m)",,,,
N-acetylneuraminic acid (NANA),3.52,,doublet,,"1.82(t), 2.05(s), 2.21(dd), 3.52(d), 3.61(dd), 3.75(m), 3.84(dd), 3.90(q), 3.98(d), 4.03(m)",,,,
N-acetylneuraminic acid (NANA),3.61,,doublet of doublets,,"1.82(t), 2.05(s), 2.21(dd), 3.52(d), 3.61(dd), 3.75(m), 3.84(dd), 3.90(q), 3.98(d), 4.03(m)",,,,
N-acetylneuraminic acid (NANA),3.75,,multiplet,,"1.82(t), 2.05(s), 2.21(dd), 3.52(d), 3.61(dd), 3.75(m), 3.84(dd), 3.90(q), 3.98(d), 4.03(m)",,,,
N-acetylneuraminic acid (NANA),3.84,,doublet of doublets,,"1.82(t), 2.05(s), 2.21(dd), 3.52(d), 3.61(dd), 3.75(m), 3.84(dd), 3.90(q), 3.98(d), 4.03(m)",,,,
N-acetylneuraminic acid (NANA),3.9,,quartet,,"1.82(t), 2.05(s), 2.21(dd), 3.52(d), 3.61(dd), 3.75(m), 3.84(dd), 3.90(q), 3.98(d), 4.03(m)",,,,
N-acetylneuraminic acid (NANA),3.98,,doublet,,"1.82(t), 2.05(s), 2.21(dd), 3.52(d), 3.61(dd), 3.75(m), 3.84(dd), 3.90(q), 3.98(d), 4.03(m)",,,,
N-acetylneuraminic acid (NANA),4.03,,multiplet,,"1.82(t), 2.05(s), 2.21(dd), 3.52(d), 3.61(dd), 3.75(m), 3.84(dd), 3.90(q), 3.98(d), 4.03(m)",,,,
N-acetyl-S-aminosalicylate,2.16,,singlet,,"2.16(s), 6.95(d), 7.44(dd), 7.73(d)",,,,
N-acetyl-S-aminosalicylate,6.95,,doublet,,"2.16(s), 6.95(d), 7.44(dd), 7.73(d)",,,,
N-acetyl-S-aminosalicylate,7.44,,doublet of doublets,,"2.16(s), 6.95(d), 7.44(dd), 7.73(d)",,,,
N-acetyl-S-aminosalicylate,7.73,,doublet,,"2.16(s), 6.95(d), 7.44(dd), 7.73(d)",,,,
NAD+,4.25,,c,,,,,,
NAD+,4.37,,c,,,,,,
NAD+,4.44,,doublet of doublets,,,,,,
NAD+,4.50,,t,,,,,,
NAD+,4.52,,dd,,,,,,
NAD+,4.56,,c,,,,,,
NAD+,4.77,,t,,,,,,
NAD+,6.10,H1'-rib aden,d,,,,,,
NAD+,8.12,H8'-ring aden,singlet,,,,,,
NAD+,8.20,H5-ring nico,doublet of doublets,,,,,,
NAD+,8.41,H2'-ring aden,singlet,,,,,,
NAD+,8.84,H4-ring nico,doublet,,,,,,
NAD+,9.15,H6-ring nico,doublet,,,,,,
NAD+,9.34,H2-ring nico,singlet,,,,,,
NADP,4.21,,c,,,,,,
NADP,4.30,,m,,,,,,
NADP,4.33,,m,,,,,,
NADP,4.38,,m,,,,,,
NADP,4.41,,dd,,,,,,
NADP,4.46,,triplet,,,,,,
NADP,4.51,,c,,,,,,
NADP,4.62,,t,,,,,,
NADP,5.01,,m,,,,,,
NADP,6.05,"H1""-rib nico",d,,,,,,
NADP,6.12,H1'-rib aden,d,,,,,,
NADP,8.13,H8'-ring aden,singlet,,,,,,
NADP,8.19,H5-ring nico,dd,,,,,,
